Balancete/Balanco Geral (Documentos: 4010 - 4016 - 4020 - 4026);;;;;;;;;;;;;;;;
Data de geracao dos dados: 2015-07-09;;;;;;;;;;;;;; R$1.613.183.001.003,61 ;148;
Fonte: Instituicoes financeiras;;;;;;;;;;;; R$183.668.961.079.270,00 ;; R$321.010.000.000,00 ;BCO DO BRASIL S.A.;0,198991683
#DATA_BASE;DOCUMENTO;CNPJ;AGENCIA;NOME_INSTITUICAO;COD_CONGL;NOME_CONGL;TAXONOMIA;CONTA;NOME_CONTA; SALDO ;;;; R$4.534.232.073,00 ;BRB - BCO DE BRASILIA S.A.;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;21900000;OUTROS INVESTIMENTOS;279481,77;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;42197695,14;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;22100005;MOVEIS E EQUIPAMENTOS EM ESTOQUE;1418664,49;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;22200008;IMOBILIZACOES EM CURSO;453057,22;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;22400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO;32301874,61;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;22900009;OUTROS;8024098,82;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;24000000;DIFERIDO;1583908,47;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;24100003;GASTOS DE ORGANIZACAO E EXPANSAO;1583908,47;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;40083774,04;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;25100002;ATIVOS INTANGIVEIS;40083774,04;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;37337199296;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30100004;COOBRIGACOES E RISCOS EM GARANTIAS PRESTADAS;2226042954;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30300000;TITULOS E VALORES MOBILIARIOS;403510853,2;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30400003;CUSTODIA DE VALORES;18338383773;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30500006;COBRANCA;3770679521;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30600009;NEGOCIACAO E INTERMEDIACAO DE VALORES;1678737110;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30800005;CONTRATOS;50448870;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;30900008;CONTROLE;4844410673;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31000000;CLASSIFICACAO DA CARTEIRA DE CREDITOS;6024985543;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31100003;OPERACOES DE RISCO NIVEL AA;2282000902;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31200006;OPERACOES DE RISCO NIVEL A;2855224496;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31300009;OPERACOES DE RISCO NIVEL B;163521910,6;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31400002;OPERACOES DE RISCO NIVELC;188960549,4;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31500005;OPERACOES DE RISCO NIVEL D;177977444,3;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31600008;OPERACOES DE RISCO NIVEL E;74808568,29;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31700001;OPERACOES DE RISCO NIVEL F;74998205,07;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31800004;OPERACOES DE RISCO NIVEL G;40948134,56;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;31900007;OPERACOES DE RISCO NIVEL H;166545332,9;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;39999993;TOTAL GERAL DO ATIVO;48350929453;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;40000008;CIRCULANTE E EXIGIVEL A LONGO PRAZO;10297371027;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;41000007;DEPOSITOS;7047102184;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;41100000;DEPOSITOS A VISTA;503436546,3;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;41200003;DEPOSITOS DE POUPANCA;232643190,6;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;41300006;DEPOSITOS INTERFINANCEIROS;591648253,2;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;41500002;DEPOSITOS A PRAZO;5719374194;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;42000006;OBRIGACOES POR OPERACOES COMPROMISSADAS;1708537996;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;42200002;CARTEIRA DE TERCEIROS;1708537996;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;43000005;RECURSOS DE ACEITES CAMBIAIS, LETRAS IMOBILIARIAS E HIPOTECARIAS, DEBENTURES E SIMILARES;217220724,9;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;43200001;RECURSOS DE LETRAS IMOBILIARIAS, HIPOTECARIAS, DE CREDITO E SIMILARES;125385791,6;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;43500000;OBRIGACOES POR TITULOS E VALORES MOBILIARIOS NO   EXTERIOR;91834933,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;44000004;RELACOES INTERFINANCEIRAS;41052038,24;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;44100007;OBRIGA‚ÍES JUNTO A PARTICIPANTES DE SISTEMAS DE   LIQUIDA‚ÌO;41052038,24;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;45000003;RELACOES INTERDEPENDENCIAS;7264720,73;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;45100006;RECURSOS EM TRANSITO DE TERCEIROS;7264720,73;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;46000002;OBRIGACOES POR EMPRESTIMOS E REPASSES;86389923,19;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;46300001;EMPRESTIMOS NO EXTERIOR;79759299,46;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;46400004;REPASSES DO PAIS - INSTITUICOES OFICIAIS;6630623,73;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;47000001;INSTRUMENTOS FINANCEIROS DERIVATIVOS;67994353,72;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;47100004;INSTRUMENTOS FINANCEIROS DERIVATIVOS;67994353,72;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49000009;OUTRAS OBRIGACOES;1121809087;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49100002;COBRANCA E ARRECADACAO DE TRIBUTOS E ASSEMELHADOS;56916457,34;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49200005;CARTEIRA DE CAMBIO;2352869,38;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49300008;SOCIAIS E ESTATUTARIAS;24452092,48;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49400001;FISCAIS E PREVIDENCIARIAS;103132706,2;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;49900006;DIVERSAS;934954961,5;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;50000005;RESULTADOS DE EXERCICIOS FUTUROS;1343436,52;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;51000004;RECEITAS DE EXERCICIOS FUTUROS;1343436,52;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;51100007;RECEITAS DE EXERCICIOS FUTUROS;1343436,52;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;60000002;PATRIMONIO LIQUIDO;714096232,3;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61000001;PATRIMONIO LIQUIDO;714096232,3;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61100004;CAPITAL SOCIAL;332760000;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61300000;RESERVAS DE CAPITAL;17443350,6;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61400003;RESERVAS DE REAVALIACAO;279570,03;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61500006;RESERVAS DE LUCROS;363591087,5;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61600009;AJUSTES DE AVALIACAO PATRIMONIAL;21237,67;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;61800005;LUCROS OU PREJUIZOS ACUMULADOS;986,44;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;70000009;CONTAS DE RESULTADO CREDORAS;321002403,9;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71000008;RECEITAS OPERACIONAIS;258787468,6;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71100001;RENDAS DE OPERACOES DE CREDITO;124570829,7;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71300007;RENDAS DE CAMBIO;536325,08;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71400000;RENDAS DE APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;31324530,12;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71500003;RENDAS COM TITULOS E VALORES MOBILIARIOS E        INSTRUMENTOS FINANCEIROS DERIVATIVOS;23604282,57;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71700009;RENDAS DE PRESTACAO DE SERVICOS;8449158,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71800002;RENDAS DE PARTICIPACOES;3319488,83;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;71900005;OUTRAS RECEITAS OPERACIONAIS;66982853,97;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;73000006;RECEITAS NAO OPERACIONAIS;154881,94;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;73100009;LUCROS EM TRANSACOES COM VALORES E BENS;64756;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;73900003;OUTRAS RECEITAS NAO OPERACIONAIS;90125,94;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;78000001;RATEIO DE RESULTADOS INTERNOS;62060053,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;78100004;RATEIO DE RESULTADOS INTERNOS;62060053,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;80000006;(-) CONTAS DE RESULTADO DEVEDORAS;-320082943,5;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81000005;(-) DESPESAS OPERACIONAIS;-258756787,7;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81100008;(-) DESPESAS DE CAPTACAO;-79304131,85;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81200001;(-) DESPESAS DE OBRIGACOES POR EMPRESTIMOS E         REPASSES;-246263,55;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81400007;(-) DESPESAS DE CAMBIO;-5005665,79;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81500000;(-) DESPESAS COM TITULOS E VALORES MOBILIARIOS    E INSTRUMENTOS FINANCEIROS DERIVATIVOS;-42516006,53;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81600003;(-) DESPESAS DE PARTICIPACOES;-1251276,08;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81700006;(-) DESPESAS ADMINISTRATIVAS;-53026543,73;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81800009;(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS;-35886909,31;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;81900002;(-) OUTRAS DESPESAS OPERACIONAIS;-41519990,85;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;83000003;(-) DESPESAS NAO OPERACIONAIS;-45552,46;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;83100006;(-) PREJUIZOS EM TRANSACOES COM VALORES E BENS;-45465,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;83900000;(-) OUTRAS DESPESAS NAO OPERACIONAIS;-87,1;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;88000008;(-) RATEIO DE RESULTADOS INTERNOS;-62060053,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;88100001;(-) RATEIO DE RESULTADOS INTERNOS;-62060053,36;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;89000007;(-) APURACAO DE RESULTADO;779450,01;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;89400009;(-) IMPOSTO DE RENDA;779450,01;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90000003;COMPENSACAO;37337199296;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90100006;COOBRIGACOES E RISCOS EM GARANTIAS PRESTADAS;2226042954;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90300002;TITULOS E VALORES MOBILIARIOS;403510853,2;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90400005;CUSTODIA DE VALORES;18338383773;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90500008;COBRANCA;3770679521;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90600001;NEGOCIACAO E INTERMEDIACAO DE VALORES;1678737110;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90800007;CONTRATOS;50448870;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;90900000;CONTROLE;4844410673;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;91000002;CLASSIFICACAO DA CARTEIRA DE CREDITOS;6024985543;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;91100005;OPERACOES DE CREDITOS E ARRENDAMENTO MERCANTIL;6024985543;;;;;;
201201;4020;17184037;;BCO MERCANTIL DO BRASIL S.A.;;;BANCOS MULTIPLOS;99999995;TOTAL GERAL DO PASSIVO;48350929453;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;10000007;CIRCULANTE E REALIZAVEL A LONGO PRAZO;1,90E+11;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;11000006;DISPONIBILIDADES;360611020,6;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;11300005;RESERVAS LIVRES;17200723,17;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;11500001;DISPONIBILIDADES EM MOEDAS ESTRANGEIRAS;343410297,5;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;12000005;APLICACOES INTERFINANCEIRAS DE LIQUIDEZ;30295692114;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;12100008;APLICACOES EM OPERACOES COMPROMISSADAS;5825342786;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;12200001;APLICACOES EM DEPOSITOS INTERFINANCEIROS;2898360046;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;12600003;APLICA_OES EM MOEDAS ESTRANGEIRAS;21571989282;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;13000004;TITULOS E VALORES MOBILIARIOS E INSTRUMENTOS      FINANCEIROS DERIVATIVOS;70475234834;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;13100007;LIVRES;17750473775;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;13200000;VINCULADOS A OPERACOES COMPROMISSADAS;41661254410;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;13300003;INSTRUMENTOS FINANCEIROS DERIVATIVOS;5724020727;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;13600002;VINCULADOS A PRESTACAO DE GARANTIAS;5339485922;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;14000003;RELACOES INTERFINANCEIRAS;7547297124;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;14200009;CREDITOS VINCULADOS;7518713142;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;14300002;REPASSES INTERFINANCEIROS;28583981,29;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;15000002;RELACOES INTERDEPENDENCIAS;201087588,7;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;15200008;TRANSFERENCIAS INTERNAS DE RECURSOS;201087588,7;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;16000001;OPERACOES DE CREDITO;57918854784;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;16100004;EMPRESTIMOS E TITULOS DESCONTADOS;28252004803;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;16200007;FINANCIAMENTOS;26496336075;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;16300000;FINANCIAMENTOS RURAIS E AGROINDUSTRIAIS;3708372309;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;16900008;(-) PROVISOES PARA OPERACOES DE CREDITO;-537858401,7;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;17000000;OPERACOES DE ARRENDAMENTO MERCANTIL;25881115,26;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;17100003;ARRENDAMENTOS FINANCEIROS A RECEBER;103685340,7;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;17900007;(-) PROVISOES PARA OPERACOES DE ARRENDAMENTO MER- CANTIL;-77804225,43;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18000009;OUTROS CREDITOS;23549091478;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18200005;CARTEIRA DE CAMBIO;19536757412;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18300008;RENDAS A RECEBER;78646167,63;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18400001;NEGOCIACAO E INTERMEDIACAO DE VALORES;1557453838;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18800003;DIVERSOS;2510524850;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;18900006;(-) PROVISOES PARA OUTROS CREDITOS;-134290789,1;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;19000008;OUTROS VALORES E BENS;64670743,98;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;19800002;OUTROS VALORES E BENS;109197,5;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;19900005;DESPESAS ANTECIPADAS;64561546,48;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;20000004;PERMANENTE;11218653956;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21000003;INVESTIMENTOS;6590119284;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21100006;INVESTIMENTOS NO EXTERIOR;15981018,97;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21200009;PARTICIPACOES EM COLIGADAS E CONTROLADAS NO PAIS;6488509583;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21400005;TITULOS PATRIMONIAIS;18002,46;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21500008;ACOES E COTAS;76659989,65;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;21900000;OUTROS INVESTIMENTOS;8950690,8;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;22000002;IMOBILIZADO DE USO;136619830,8;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;22200008;IMOBILIZACOES EM CURSO;5335440,16;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;22300001;IMOVEIS DE USO;2334245,12;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;22400004;INSTALACOES, MOVEIS E EQUIPAMENTOS DE USO;39821622,37;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;22900009;OUTROS;89128523,13;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;23000001;IMOBILIZADO DE ARRENDAMENTO;3580813089;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;23200007;BENS ARRENDADOS - ARRENDAMENTO FINANCEIRO;3580813089;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;24000000;DIFERIDO;47052037,29;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;24100003;GASTOS DE ORGANIZACAO E EXPANSAO;47052037,29;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;25000009;INTANGIVEL;864049714,3;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;25100002;ATIVOS INTANGIVEIS;864049714,3;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;30000001;COMPENSACAO;9,69E+11;;;;;;
201201;4020;17298092;;BCO ITAò BBA S.A.;;;BANCOS MULTIPLOS;30100004;COOBRIGACOES E RISCOS EM GARANTIAS PRESTADAS;37770710739;;;;;;
